Age,Make,Model,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
8,Hyundai,Verna Fluidic 1.6 VTVT SX AT,8385,58200,Petrol,Automatic,Mumbai,Silver,First,Individual,1591,121.0,4200,FWD,4370.0,1700.0,1475.0,5.0,43.0
1,Toyota,Vellfire Hybrid,149500,4000,Hybrid,Automatic,Delhi,Black,First,Individual,2494,115.0,2800,AWD,4935.0,1850.0,1895.0,7.0,58.0
8,Maruti Suzuki,Celerio ZXi,6630,42000,Petrol,Manual,Bangalore,White,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
10,Hyundai,Elantra 1.8 SX AT,7085,63000,Petrol,Automatic,Mumbai,Silver,First,Individual,1797,147.0,4700,FWD,4530.0,1775.0,1470.0,5.0,56.0
5,Honda,City V,10855,42855,Petrol,Manual,Pune,Brown,First,Individual,1497,117.0,4600,FWD,4440.0,1695.0,1495.0,5.0,40.0
5,Renault,Duster 85 PS RXS 4X2 MT Diesel,12480,24000,Diesel,Manual,Bangalore,Brown,First,Individual,1461,84.0,1900,FWD,4315.0,1822.0,1695.0,5.0,50.0
4,Maruti Suzuki,Celerio VXi [2019-2020],7020,34000,Petrol,Manual,Chennai,White,First,Individual,998,67.0,3500,FWD,3695.0,1600.0,1560.0,5.0,35.0
1,Kia,Seltos HTK Plus 1.5 iMT,19175,9500,Petrol,Manual,Delhi,White,First,Individual,1497,113.0,4500,FWD,4315.0,1800.0,1637.0,5.0,50.0
9,Jaguar,XJ 3.0 V6 Portfolio,46800,32000,Diesel,Automatic,Pune,Brown,Second,Individual,2993,271.0,2000,RWD,5252.0,1899.0,1457.0,5.0,83.0
5,Hyundai,Verna 1.6 CRDI SX (O),15275,97000,Diesel,Manual,Jaipur,White,First,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
9,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,6175,72900,Petrol,Automatic,Mumbai,Blue,Second,Individual,1591,121.0,4200,FWD,4370.0,1700.0,1475.0,5.0,43.0
2,Audi,Q8 Celebration,128700,28000,Petrol,Automatic,Hyderabad,Silver,First,Individual,2995,335.0,1370,AWD,4986.0,1995.0,1705.0,5.0,85.0
1,Maruti Suzuki,Swift LXi,8450,6000,Petrol,Manual,Delhi,White,First,Individual,1197,89.0,4400,FWD,3845.0,1735.0,1530.0,5.0,37.0
2,BMW,X4 xDrive30d M Sport X [2019-2020],79300,24500,Diesel,Automatic,Mumbai,Red,First,Corporate,2993,260.0,2000,AWD,4752.0,1918.0,1621.0,5.0,68.0
10,Hyundai,i10 Sportz 1.2 AT Kappa2,4810,41000,Petrol,Automatic,Pune,White,First,Individual,1197,79.0,4000,FWD,3585.0,1595.0,1550.0,5.0,35.0
5,Honda,City VX (O) MT BL,11375,50000,Petrol,Manual,Patna,Silver,First,Individual,1497,117.0,4600,FWD,4440.0,1695.0,1495.0,5.0,40.0
5,Maruti Suzuki,DZire VDi AMT,9035,66000,Diesel,Automatic,Warangal,Red,First,Individual,1248,74.0,2000,FWD,3995.0,1735.0,1515.0,5.0,37.0
1,Tata,Harrier XZA Plus,29575,38000,Diesel,Automatic,Mumbai,Black,First,Individual,1956,168.0,1750,FWD,4598.0,1894.0,1706.0,5.0,50.0
2,Jeep,Compass Model S (O) 1.4 Petrol DCT,35100,17000,Petrol,Automatic,Delhi,Blue,First,Individual,1368,161.0,2500,FWD,4405.0,1818.0,1640.0,5.0,60.0
9,Hyundai,Verna Fluidic 1.6 CRDi SX,7085,74000,Diesel,Manual,Mohali,Grey,First,Individual,1582,126.0,1900,FWD,4370.0,1700.0,1475.0,5.0,43.0
5,Skoda,Rapid Style 1.6 MPI AT,14287,20690,Petrol,Automatic,Bangalore,Red,First,Individual,1598,104.0,3750,FWD,4413.0,1699.0,1466.0,5.0,55.0
4,Hyundai,Verna 1.6 CRDI SX,14625,40000,Diesel,Manual,Ludhiana,White,First,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
5,Hyundai,Creta 1.6 SX Plus AT Petrol,16887,50000,Petrol,Automatic,Mumbai,White,First,Individual,1591,122.0,4850,FWD,4270.0,1780.0,1630.0,5.0,60.0
2,BMW,X6 xDrive40i M Sport,140400,20000,Petrol,Automatic,Chandigarh,Red,First,Individual,2998,335.0,1500,AWD,4935.0,2004.0,1696.0,5.0,83.0
3,Maruti Suzuki,XL6 Alpha AT Petrol,15470,47248,Petrol,Automatic,Jaipur,Blue,First,Individual,1462,103.0,4400,FWD,4445.0,1775.0,1700.0,6.0,45.0
2,Tata,Tigor XZA Plus,10335,9000,Petrol,Automatic,Pune,Brown,First,Individual,1199,84.0,3300,FWD,3993.0,1677.0,1532.0,5.0,35.0
10,Hyundai,Verna Fluidic 1.6 CRDi SX,5980,78000,Diesel,Manual,Ahmedabad,White,Second,Individual,1582,126.0,1900,FWD,4370.0,1700.0,1475.0,5.0,43.0
5,Audi,A6 35 TDI Matrix,44200,51000,Diesel,Automatic,Hyderabad,Red,First,Individual,1968,190.0,1750,FWD,4933.0,1874.0,1455.0,5.0,75.0
5,Hyundai,Creta E Plus 1.6 Petrol,13650,34841,Petrol,Manual,Hyderabad,White,First,Individual,1591,122.0,4850,FWD,4270.0,1780.0,1665.0,5.0,55.0
9,Hyundai,i20 Magna 1.2,5005,46000,Petrol,Manual,Hyderabad,Maroon,First,Individual,1197,83.0,4000,FWD,3995.0,1710.0,1505.0,5.0,45.0
8,Honda,City S Diesel,7605,61000,Diesel,Manual,Ranchi,Grey,First,Individual,1498,99.0,1750,FWD,4440.0,1695.0,1495.0,5.0,40.0
9,Audi,A3 35 TDI Premium + Sunroof,21450,55000,Diesel,Automatic,Mumbai,White,First,Individual,1968,141.0,1750,FWD,4456.0,1796.0,1416.0,5.0,50.0
3,Maruti Suzuki,Swift VXi [2014-2017],8125,58736,Petrol,Manual,Kollam,Blue,First,Individual,1197,83.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
4,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 [2018-2020],11830,34000,Petrol,Manual,Delhi,Blue,First,Individual,1462,103.0,4400,FWD,4490.0,1730.0,1485.0,5.0,43.0
5,Mahindra,XUV500 W11,16575,47000,Diesel,Manual,Ranchi,White,First,Individual,2179,153.0,1750,FWD,4585.0,1890.0,1785.0,7.0,70.0
6,Hyundai,Elite i20 Magna 1.2 [2016-2017],7605,47000,Petrol,Manual,Delhi,Grey,First,Individual,1197,82.0,4000,FWD,3985.0,1734.0,1505.0,5.0,45.0
6,Mahindra,Thar CRDe 4x4 Non AC,13455,79000,Diesel,Manual,Mysore,Green,First,Individual,2498,105.0,1800,AWD,3920.0,1710.0,1930.0,7.0,60.0
2,Hyundai,Elite i20 Asta 1.2 IVT,13975,12020,Petrol,Automatic,Mumbai,White,First,Individual,1197,87.0,1500,FWD,3995.0,1775.0,1505.0,5.0,37.0
3,Hyundai,Creta SX 1.5 Diesel [2020-2022],21450,7000,Diesel,Manual,Ahmedabad,White,First,Individual,1493,113.0,1500,FWD,4300.0,1790.0,1635.0,5.0,50.0
9,Audi,A4 2.0 TDI (143bhp),20475,15000,Diesel,Automatic,Delhi,Red,First,Individual,1968,141.0,1750,FWD,4701.0,1826.0,1427.0,5.0,63.0
9,BMW,X3 xDrive20d,25350,82000,Diesel,Automatic,Chandigarh,White,Second,Individual,1995,184.0,1750,AWD,4648.0,1881.0,1661.0,5.0,67.0
1,BMW,5-Series 520d Luxury Line [2017-2019],83070,6000,Diesel,Automatic,Mumbai,Grey,First,Individual,1995,188.0,1750,RWD,4936.0,1868.0,1479.0,5.0,65.0
4,Hyundai,Creta 1.4 S Plus,14040,68000,Diesel,Manual,Bhopal,White,First,Individual,1396,89.0,1500,FWD,4270.0,1780.0,1630.0,5.0,60.0
6,Audi,Q7 45 TDI Premium Plus,71500,24000,Diesel,Automatic,Gurgaon,White,First,Individual,2967,245.0,1500,AWD,5052.0,1968.0,1740.0,7.0,75.0
3,Hyundai,Venue SX (O) 1.5 CRDi,14040,56000,Diesel,Manual,Jalandhar,Blue,First,Individual,1493,99.0,1500,FWD,3995.0,1770.0,1605.0,5.0,45.0
8,Mahindra,XUV500 W6,10400,25000,Diesel,Manual,Mumbai,Grey,First,Corporate,2179,138.0,1600,FWD,4585.0,1890.0,1785.0,7.0,70.0
6,Datsun,Go Plus T,4355,34000,Petrol,Manual,Lucknow,Brown,First,Individual,1198,67.0,4000,FWD,3995.0,1635.0,1490.0,7.0,35.0
2,Hyundai,Venue SX 1.0 Turbo iMT,15405,10700,Petrol,Manual,Jaipur,White,First,Individual,998,118.0,1500,FWD,3995.0,1770.0,1605.0,5.0,45.0
2,Hyundai,Elite i20 Sportz 1.2 IVT,11635,25000,Petrol,Automatic,Mumbai,White,First,Individual,1197,87.0,1500,FWD,3995.0,1775.0,1505.0,5.0,37.0
4,Honda,Amaze 1.2 S CVT Petrol [2018-2020],8450,54000,Petrol,Automatic,Varanasi,White,Second,Individual,1199,89.0,4800,FWD,3995.0,1695.0,1501.0,5.0,35.0
7,Maruti Suzuki,Baleno Delta 1.3,7150,88000,Diesel,Manual,Kanpur,Blue,First,Individual,1248,74.0,2000,FWD,3995.0,1745.0,1500.0,5.0,37.0
7,Audi,Q3 35 TDI Premium + Sunroof,21450,139000,Diesel,Automatic,Jaipur,White,Second,Individual,1968,174.0,1750,AWD,4385.0,1831.0,1608.0,5.0,64.0
1,Skoda,Kushaq Style 1.0L TSI MT,20800,1300,Petrol,Manual,Mumbai,Red,First,Individual,999,114.0,1750,FWD,4225.0,1760.0,1612.0,5.0,50.0
4,Hyundai,Verna 1.6 VTVT SX (O),15275,20000,Petrol,Manual,Delhi,Black,First,Individual,1591,121.0,4200,FWD,4375.0,1700.0,1475.0,5.0,43.0
5,Mitsubishi,Pajero Select Plus AT,25935,122000,Diesel,Automatic,Kota,Silver,First,Individual,2477,176.0,1800,RWD,4695.0,1815.0,1840.0,7.0,70.0
7,Hyundai,Elite i20 Sportz 1.4 CRDI [2016-2017],7475,38000,Diesel,Manual,Patna,Silver,First,Individual,1396,89.0,1500,FWD,3985.0,1734.0,1505.0,5.0,45.0
2,MG,Hector Sharp 2.0 Diesel Turbo MT,25675,18500,Diesel,Manual,Hyderabad,Red,First,Individual,1956,169.0,1750,FWD,4655.0,1835.0,1760.0,5.0,60.0
1,Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],21125,27800,Diesel,Manual,Gurgaon,White,First,Individual,1493,113.0,1500,FWD,4300.0,1790.0,1635.0,5.0,50.0
4,Maruti Suzuki,Swift VXi [2014-2017],9035,46027,Petrol,Manual,Hyderabad,Blue,First,Individual,1197,83.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
5,Toyota,Yaris J CVT [2018-2020],11375,23148,Petrol,Automatic,Bangalore,Red,First,Individual,1496,106.0,4200,FWD,4425.0,1730.0,1495.0,5.0,42.0
6,Skoda,Octavia 1.8 TSI Style Plus AT [2017],19435,28000,Petrol,Automatic,Mumbai,Grey,First,Individual,1798,177.0,1250,FWD,4670.0,1814.0,1476.0,5.0,50.0
4,Maruti Suzuki,Swift ZXi AMT [2018-2019],9425,11874,Petrol,Automatic,Pune,White,First,Individual,1197,82.0,4200,FWD,3840.0,1735.0,1530.0,5.0,37.0
6,Hyundai,Creta E Plus 1.6 Petrol,11375,50000,Petrol,Manual,Mumbai,Silver,First,Individual,1591,122.0,4850,FWD,4270.0,1780.0,1630.0,5.0,60.0
7,Ford,Endeavour Trend 2.2 4x2 AT,30550,75000,Diesel,Automatic,Mohali,White,Second,Individual,2198,158.0,1600,RWD,4892.0,1860.0,1837.0,7.0,80.0
4,BMW,3-Series 320d Prestige,34970,15500,Diesel,Automatic,Delhi,Blue,First,Individual,1995,188.0,1750,RWD,4633.0,1811.0,1429.0,5.0,57.0
7,Maruti Suzuki,Ciaz VDi+ SHVS,9035,82445,Diesel,Manual,Hyderabad,Grey,Second,Individual,1248,89.0,1750,FWD,4490.0,1730.0,1485.0,5.0,43.0
9,Honda,City V,7800,75574,Petrol,Manual,Jaipur,Others,Second,Individual,1497,117.0,4600,FWD,4440.0,1695.0,1495.0,5.0,40.0
8,Maruti Suzuki,Wagon R LXI CNG,4875,64000,CNG,Manual,Mumbai,Silver,First,Individual,998,58.0,3500,FWD,3599.0,1495.0,1700.0,5.0,35.0
11,Hyundai,i10 Sportz 1.2 Kappa2,4095,75000,Petrol,Manual,Pune,White,First,Individual,1197,79.0,4000,FWD,3585.0,1595.0,1550.0,5.0,35.0
4,Ford,Ecosport Trend 1.5 Ti-VCT,10075,14095,Petrol,Manual,Delhi,White,First,Individual,1499,109.0,4400,FWD,3999.0,1765.0,1708.0,5.0,52.0
6,Audi,A6 35 TDI Matrix,39975,17000,Diesel,Automatic,Delhi,White,First,Individual,1968,190.0,1750,FWD,4933.0,1874.0,1455.0,5.0,75.0
9,Renault,Duster 110 PS RxZ Diesel,5395,70000,Diesel,Manual,Delhi,White,First,Individual,1461,108.0,2250,FWD,4315.0,1822.0,1695.0,5.0,50.0
6,Maruti Suzuki,Ertiga ZDI + SHVS,9945,68000,Diesel,Manual,Delhi,Grey,First,Individual,1248,89.0,1750,FWD,4296.0,1695.0,1685.0,7.0,45.0
5,Maruti Suzuki,Swift VXi [2014-2017],6760,40000,Petrol,Manual,Patna,Grey,Second,Individual,1197,83.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
8,Jaguar,XJ 3.0 V6 Portfolio,50700,39000,Diesel,Automatic,Delhi,Black,First,Individual,2993,271.0,2000,RWD,5252.0,1899.0,1457.0,5.0,83.0
7,Hyundai,Creta 1.6 SX,11050,72000,Diesel,Manual,Ahmedabad,Red,First,Individual,1582,126.0,1900,FWD,4270.0,1780.0,1630.0,5.0,60.0
7,Maruti Suzuki,Ertiga VDI SHVS,12610,39000,Diesel,Manual,Hyderabad,Blue,First,Individual,1248,89.0,1750,FWD,4296.0,1695.0,1685.0,7.0,45.0
7,Maruti Suzuki,Baleno Delta 1.3,7475,62000,Diesel,Manual,Ludhiana,Blue,First,Individual,1248,74.0,2000,FWD,3995.0,1745.0,1500.0,5.0,37.0
2,Ford,Endeavour Sport 2.0 4x4 AT,50700,41086,Diesel,Automatic,Pune,White,Second,Individual,1996,168.0,2000,AWD,4903.0,1869.0,1837.0,7.0,80.0
10,BMW,3-Series 320d Luxury Line,18135,65000,Diesel,Automatic,Kolkata,Black,Second,Individual,1995,188.0,1750,RWD,4633.0,1811.0,1429.0,5.0,57.0
2,Skoda,Kushaq Style 1.0L TSI AT,21125,7900,Petrol,Automatic,Pune,Silver,First,Individual,999,114.0,1750,FWD,4225.0,1760.0,1612.0,5.0,50.0
2,Kia,Sonet GTX Plus 1.5 AT [2020-2021],19487,22000,Diesel,Automatic,Mumbai,Red,First,Individual,1493,113.0,1500,FWD,3995.0,1790.0,1647.0,5.0,45.0
5,Volkswagen,Tiguan Highline TDI,26650,73000,Diesel,Automatic,Coimbatore,White,Second,Individual,1968,141.0,1750,AWD,4486.0,1839.0,1672.0,5.0,71.0
7,Skoda,Octavia 1.8 TSI Style Plus AT [2017],16900,55000,Petrol,Automatic,Hyderabad,Grey,Second,Individual,1798,177.0,1250,FWD,4670.0,1814.0,1476.0,5.0,50.0
4,Skoda,Superb L&K TDI AT,41587,6900,Diesel,Automatic,Delhi,Grey,First,Individual,1968,174.0,1500,FWD,4861.0,1864.0,1483.0,5.0,66.0
6,Maruti Suzuki,Swift LXi,5850,65000,Petrol,Manual,Kanpur,Grey,First,Individual,1197,83.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
8,Honda,Mobilio RS Diesel,8775,48000,Diesel,Manual,Mumbai,White,First,Individual,1498,99.0,1750,FWD,4386.0,1683.0,1603.0,7.0,42.0
5,Maruti Suzuki,Alto 800 Lxi,3640,48000,Petrol,Manual,Kanpur,Silver,Second,Individual,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
5,Maruti Suzuki,Wagon R LXI ABS,5525,18000,Petrol,Manual,Delhi,Grey,First,Individual,998,67.0,3500,FWD,3599.0,1495.0,1700.0,5.0,35.0
12,Rolls-Royce,Ghost Extended Wheelbase,260000,27000,Petrol,Automatic,Delhi,Blue,Third,Individual,6592,570.0,1500,RWD,5569.0,1948.0,1550.0,5.0,82.5
11,Mercedes-Benz,C-Class 220 BlueEfficiency,16250,78000,Diesel,Automatic,Mohali,White,First,Individual,2143,170.0,2800,RWD,4596.0,1770.0,1447.0,5.0,66.0
9,Hyundai,Santa Fe 2WD AT [2014-2017],15275,87938,Diesel,Automatic,Bangalore,White,Second,Individual,2199,194.0,1800,AWD,4690.0,1880.0,1690.0,7.0,64.0
4,Hyundai,Santro Sportz CNG [2018-2020],7085,43000,CNG,Manual,Mumbai,Silver,First,Individual,1086,58.0,4500,FWD,3610.0,1645.0,1560.0,5.0,60.0
15,Mercedes-Benz,C-Class 220 CDI Elegance AT,6435,95200,Diesel,Automatic,Mumbai,Grey,First,Corporate,2148,170.0,2000,RWD,4581.0,1770.0,1447.0,5.0,66.0
7,Maruti Suzuki,Swift DZire VXI,6500,26000,Petrol,Manual,Delhi,White,First,Individual,1197,83.0,4000,FWD,3995.0,1695.0,1555.0,5.0,42.0
8,Maruti Suzuki,Celerio VXi AMT,5070,70000,Petrol,Automatic,Ahmedabad,White,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
4,Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],7475,31000,CNG,Manual,Delhi,Grey,First,Individual,998,58.0,3500,FWD,3655.0,1620.0,1675.0,5.0,60.0
11,Hyundai,i10 Magna 1.2 Kappa2,3250,54556,Petrol,Manual,Lucknow,White,First,Individual,1197,79.0,4000,FWD,3585.0,1595.0,1550.0,5.0,35.0
4,Maruti Suzuki,DZire VXi,8905,74000,Petrol,Manual,Pune,Blue,First,Individual,1197,89.0,4400,FWD,3995.0,1735.0,1515.0,5.0,37.0
7,Renault,Kwid RXT [2015-2019],4160,64000,Petrol,Manual,Mohali,Silver,First,Individual,799,53.0,4386,FWD,3679.0,1579.0,1478.0,5.0,28.0
7,Maruti Suzuki,S-Cross Delta 1.6,8060,85000,Diesel,Manual,Karnal,White,Second,Individual,1598,118.0,1750,FWD,4300.0,1765.0,1590.0,5.0,48.0
5,Maruti Suzuki,Swift VXi [2014-2017],7800,54000,Petrol,Manual,Mohali,White,First,Individual,1197,83.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
4,Jeep,Compass Longitude (O) 1.4 Petrol AT [2019-2020],22750,57000,Petrol,Automatic,Hyderabad,Silver,First,Individual,1368,160.0,2500,FWD,4395.0,1818.0,1640.0,5.0,60.0
5,Land Rover,Discovery Sport SE,64350,38000,Diesel,Automatic,Thane,White,First,Individual,1999,177.0,1750,AWD,4600.0,2173.0,1690.0,7.0,65.0
8,Hyundai,Creta 1.6 SX Plus AT,13195,68566,Diesel,Automatic,Ahmedabad,White,First,Individual,1582,126.0,1900,FWD,4270.0,1780.0,1630.0,5.0,60.0
14,Toyota,Corolla Altis 1.8 G,5070,68195,Petrol,Manual,Ahmedabad,White,First,Individual,1794,132.0,4200,FWD,4540.0,1760.0,1480.0,5.0,55.0
6,Maruti Suzuki,Ciaz Delta 1.4 MT,9815,57000,Petrol,Manual,Delhi,White,First,Individual,1373,91.0,4000,FWD,4490.0,1730.0,1485.0,5.0,43.0
2,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],23725,45000,Petrol,Automatic,Delhi,White,First,Individual,1353,138.0,1500,FWD,4300.0,1790.0,1635.0,5.0,50.0
9,Maruti Suzuki,Celerio VXi AMT,5408,60116,Petrol,Automatic,Bangalore,Grey,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
13,Maruti Suzuki,Swift DZire ZDi BS-IV,4225,82202,Diesel,Manual,Jalandhar,White,Second,Individual,1248,75.0,2000,FWD,4160.0,1690.0,1530.0,5.0,43.0
15,Maruti Suzuki,Wagon R LXi Minor,2834,51000,Petrol,Manual,Coimbatore,Gold,Second,Individual,1061,67.0,3500,FWD,3520.0,1475.0,1690.0,5.0,35.0
6,Maruti Suzuki,Ciaz VDi (O) SHVS,8450,86000,Diesel,Manual,Lucknow,White,First,Individual,1248,89.0,1750,FWD,4490.0,1730.0,1485.0,5.0,43.0
5,Honda,WR-V S MT Diesel,10270,41000,Diesel,Manual,Raipur,Silver,First,Individual,1498,99.0,1750,FWD,3999.0,1734.0,1601.0,5.0,40.0
8,Honda,City SV Diesel,7020,76000,Diesel,Manual,Agra,Red,First,Individual,1498,99.0,1750,FWD,4440.0,1695.0,1495.0,5.0,40.0
12,Maruti Suzuki,Swift VDi,4875,120000,Diesel,Manual,Hyderabad,Silver,First,Individual,1248,74.0,2000,FWD,3850.0,1695.0,1530.0,5.0,42.0
2,BMW,X1 sDrive20i xLine,51870,12500,Petrol,Automatic,Delhi,White,First,Individual,1998,189.0,1350,FWD,4447.0,1821.0,1598.0,5.0,51.0
5,Porsche,718 Boxster,141700,6300,Petrol,Automatic,Hyderabad,Grey,First,Corporate,1988,295.0,2150,RWD,4379.0,1801.0,1281.0,2.0,54.0
14,Maruti Suzuki,Swift DZire VXi,3185,114000,Petrol,Manual,Mumbai,Gold,First,Individual,1298,87.0,4500,FWD,4160.0,1690.0,1530.0,5.0,43.0
8,Maruti Suzuki,Celerio LXi,3380,25862,Petrol,Manual,Kolkata,Blue,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
13,Ford,Figo Duratorq Diesel Titanium 1.4,3120,72000,Diesel,Manual,Hyderabad,White,First,Individual,1399,69.0,2000,FWD,3795.0,1680.0,1427.0,5.0,45.0
8,Hyundai,Creta 1.6 SX Plus Special Edition,10400,90000,Diesel,Manual,Lucknow,Silver,First,Individual,1582,126.0,1900,FWD,4270.0,1780.0,1630.0,5.0,60.0
7,Honda,City V,9685,38000,Petrol,Manual,Gurgaon,Silver,First,Individual,1497,117.0,4600,FWD,4440.0,1695.0,1495.0,5.0,40.0
2,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],96070,7000,Diesel,Automatic,Mumbai,Grey,First,Individual,1950,192.0,1600,RWD,5063.0,1860.0,1494.0,5.0,80.0
4,Honda,Amaze 1.2 S MT Petrol [2018-2020],8775,74237,Petrol,Manual,Nashik,White,First,Individual,1199,89.0,4800,FWD,3995.0,1695.0,1501.0,5.0,35.0
5,BMW,X1 sDrive20d xLine,34450,53000,Diesel,Automatic,Delhi,Blue,Second,Individual,1995,184.0,1750,RWD,4454.0,2044.0,1545.0,5.0,63.0
7,Maruti Suzuki,Alto 800 Lxi,4420,52303,Petrol,Manual,Bhopal,Grey,First,Commercial Registration,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
4,Maruti Suzuki,Baleno Alpha 1.2,8060,42356,Petrol,Manual,Varanasi,Red,First,Individual,1197,83.0,4000,FWD,3995.0,1745.0,1500.0,5.0,37.0
10,Maruti Suzuki,SX4 ZDI,3861,84000,Diesel,Manual,Delhi,White,First,Individual,1248,89.0,1750,FWD,4490.0,1735.0,1560.0,5.0,50.0
7,Toyota,Etios Liva GD,6500,114000,Diesel,Manual,Ambala Cantt,Grey,First,Individual,1364,67.0,1800,FWD,3775.0,1695.0,1510.0,5.0,45.0
4,Hyundai,Verna SX Plus 1.6 VTVT AT,14937,26894,Petrol,Automatic,Hyderabad,Black,First,Individual,1591,121.0,4850,FWD,4440.0,1729.0,1475.0,5.0,45.0
6,Mercedes-Benz,C-Class C 220 CDI Avantgarde,34450,70000,Diesel,Automatic,Pune,Brown,Second,Individual,2143,168.0,1400,RWD,4686.0,1810.0,1442.0,5.0,66.0
11,Toyota,Fortuner 3.0 4x2 MT,17875,98352,Diesel,Manual,Patna,White,First,Individual,2982,169.0,1400,RWD,4705.0,1840.0,1850.0,7.0,80.0
14,Hyundai,i10 Magna,3055,107000,Petrol,Manual,Coimbatore,Grey,Third,Individual,1086,67.0,2800,FWD,3565.0,1595.0,1550.0,5.0,35.0
6,Toyota,Fortuner 2.8 4x2 AT [2016-2020],40170,52000,Diesel,Automatic,Mumbai,White,First,Individual,2755,174.0,1600,RWD,4795.0,1855.0,1835.0,7.0,80.0
6,Lexus,ES 300h,56875,31059,Petrol,Automatic,Bangalore,Brown,First,Individual,2494,202.0,4500,RWD,4915.0,1820.0,1450.0,5.0,65.0
6,Maruti Suzuki,S-Cross Alpha 1.6,9737,114000,Diesel,Manual,Faridabad,Grey,First,Individual,1598,118.0,1750,FWD,4300.0,1765.0,1590.0,5.0,48.0
6,Mahindra,TUV300 T10,10205,44000,Diesel,Manual,Mumbai,White,First,Individual,1493,100.0,1600,RWD,3995.0,1835.0,1839.0,7.0,60.0
6,Hyundai,i20 Active 1.4 S,9750,72000,Diesel,Manual,Chennai,Maroon,First,Individual,1396,89.0,1500,FWD,3995.0,1760.0,1555.0,5.0,45.0
4,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],53950,8000,Diesel,Automatic,Delhi,Blue,First,Individual,1950,192.0,1600,RWD,4686.0,1810.0,1442.0,5.0,66.0
9,Maruti Suzuki,Alto VXi,4160,54000,Petrol,Manual,Mohali,White,First,Individual,998,67.0,3500,FWD,3620.0,1475.0,1460.0,5.0,35.0
8,Mercedes-Benz,GLA 200 CDI Style,22750,99000,Diesel,Automatic,Chennai,White,Second,Individual,2143,134.0,1600,FWD,4417.0,1804.0,1494.0,5.0,50.0
4,Mahindra,TUV300 T10,12285,88000,Diesel,Manual,Hyderabad,White,First,Individual,1493,100.0,1600,RWD,3995.0,1795.0,1817.0,7.0,60.0
3,Land Rover,Range Rover 3.0 V6 Diesel Vogue LWB,357500,11000,Diesel,Automatic,Hyderabad,White,Second,Individual,2993,244.0,2000,AWD,5199.0,2220.0,1840.0,4.0,105.0
2,Ford,Endeavour Sport 2.0 4x4 AT,53300,19000,Diesel,Automatic,Hyderabad,White,First,Individual,1996,168.0,2000,AWD,4903.0,1869.0,1837.0,7.0,80.0
2,MG,Hector Sharp 1.5 DCT Petrol Dual Tone,22750,33000,Petrol,Automatic,Ahmedabad,Black,First,Individual,1451,141.0,1600,FWD,4655.0,1835.0,1760.0,5.0,60.0
5,Maruti Suzuki,Ertiga VDi 1.3 Diesel,10543,44153,Diesel,Manual,Patna,White,First,Individual,1248,89.0,1750,FWD,4395.0,1735.0,1690.0,7.0,45.0
3,Land Rover,Discovery Sport HSE Luxury 7-Seater,89700,32368,Diesel,Automatic,Chennai,White,First,Individual,2179,188.0,1750,AWD,4600.0,2069.0,1724.0,7.0,65.0
7,Hyundai,Verna 1.6 CRDI SX,9425,42000,Diesel,Manual,Ludhiana,White,First,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
3,Jaguar,XF Portfolio Diesel,59800,56000,Diesel,Automatic,Chennai,Blue,First,Individual,1999,177.0,1750,RWD,5067.0,2091.0,1457.0,5.0,66.0
4,Land Rover,Range Rover 3.0 V6 Diesel Vogue,250900,63000,Diesel,Automatic,Bangalore,Black,First,Individual,2993,244.0,2000,AWD,4999.0,2220.0,1835.0,5.0,105.0
6,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],8450,49422,Petrol,Automatic,Pune,Silver,First,Individual,1197,81.0,4000,FWD,3765.0,1660.0,1520.0,5.0,43.0
2,MG,Hector Plus Smart 1.5 DCT Petrol,25025,19000,Petrol,Automatic,Mumbai,Silver,First,Corporate,1451,141.0,1600,FWD,4720.0,1835.0,1760.0,6.0,60.0
